review_queue_id,source_doc_id,review_tasks,priority_reasons,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,review_label,review_true_error_type_ids,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
rq_0092_7a73d23dc0,hplt::8_1.jsonl.zst::b62ddc42531255732ef35d984091feb3,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E006"", ""E009"", ""E011"", ""E012""]",quarantine,0.5942875000000001,8,oxtapus.wordpress.com,https://oxtapus.wordpress.com/tag/%CE%B5%CF%81%CE%B3%CE%B1-%CF%80%CE%B1%CF%83%CE%BF%CE%BA/,29172,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7a73d23dc019766e.txt,,[],,,,[],
rq_0093_90a77d8b27,hplt::8_1.jsonl.zst::b6458a2691b681ad2c37f4337190d566,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.23756495916852263,8,sts.gr,http://sts.gr/proionta-ipiresies/%CE%BA%CE%B1%CE%B8%CE%B1%CF%81%CE%B9%CF%83%CE%BC%CF%8C%CF%82-%CE%B1%CF%80%CE%BF%CE%BB%CF%8D%CE%BC%CE%B1%CE%BD%CF%83%CE%B7-%CF%85%CE%B3%CE%B9%CE%B5%CE%B9%CE%BD%CE%AE/%CE%BA%CE%B1%CE%B8%CE%B1%CF%81%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AC-%CF%85%CE%BB%CE%B9%CE%BA%CE%AC/%CE%B1%CE%BB%CE%BA%CE%B1%CE%BB%CE%B9%CE%BA%CE%AC-%CE%BA%CE%B1%CE%B8%CE%B1%CF%81%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AC-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B7%CE%BD-%CE%B1%CF%86%CE%B1%CE%AF%CF%81%CE%B5%CF%83/oil-remover-s/,4041,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/90a77d8b27cc633b.txt,,[],,,,[],
rq_0094_a4650871d2,hplt::8_1.jsonl.zst::b81ea2ac19272a7b416e922bba60e3d7,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2575876211782252,8,www.savoirville.gr,https://www.savoirville.gr/readers-list-oktovrios-2020/,3524,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a4650871d29508ea.txt,,[],,,,[],
rq_0095_71c385affa,hplt::8_1.jsonl.zst::b8326402e34c910bc360f59a242e79dd,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.15129293708992667,8,greek.ruvr.ru,http://greek.ruvr.ru/tag_3173559/,5182,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/71c385affa344558.txt,,[],,,,[],
rq_0096_23ef5605a6,hplt::8_1.jsonl.zst::b873fec53496a1d09c4b9fb7eb60c700,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.22864883169657976,8,tilegrafimanews.gr,https://tilegrafimanews.gr/syntakseis-epidomata/ti-allazei-sto-kea-elachisto-engyimeno-eisodima-proslipseis-oaed/,14765,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/23ef5605a6e9a231.txt,,[],,,,[],
rq_0097_5ce0edb2a1,hplt::8_1.jsonl.zst::bba07773f9f70e03e4985302548a8886,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2766313441160067,8,www.gossip-tv.gr,https://www.gossip-tv.gr/showbiz/story/604471/papaligoyra-latreyo-to-theatro-alla-tin-apolyti-proteraiotita-tin-exoyn-ta-dyo-agoria-moy-pics,1793,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5ce0edb2a1a1f5f1.txt,,[],,,,[],
rq_0098_0f903572a2,hplt::8_1.jsonl.zst::bc79ea63cbd7ae0463934e67ff7c4182,"[""precision_E015""]","[""candidate_error_E015""]","[""E015""]",quarantine,0.684184892897407,8,www.nyc.gr,https://www.nyc.gr/about-nyc/news/nea/unyp-external-advisory-board-meeting,2094,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0f903572a25e880e.txt,,[],,,,[],
rq_0099_fa7257ddf7,hplt::8_1.jsonl.zst::be1880dbba5a446f89977a404a9ee601,"[""precision_E006""]","[""candidate_error_E006""]","[""E006"", ""E009""]",keep,0.385,8,aetos-grevena.blogspot.gr,http://aetos-grevena.blogspot.gr/2010/09/blog-post_1264.html,4235,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/fa7257ddf73a4ae4.txt,,[],,,,[],
rq_0100_c17ef2647d,hplt::8_1.jsonl.zst::bea528da2d7b5c8960a39c3aab35ce20,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.25131942699170645,8,whenpoetryspeaks.blog,https://whenpoetryspeaks.blog/category/%CF%80%CE%BF%CE%B9%CE%B7%CF%83%CE%B7/page/2/,3979,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c17ef2647d696167.txt,,[],,,,[],
rq_0101_4bd8534460,hplt::8_1.jsonl.zst::bef4b12a65a9b5bb92c7aaac345bfd25,"[""precision_E012""]","[""candidate_error_E012""]","[""E011"", ""E012""]",keep,0.4197916666666667,8,kkeorganosiorestiadas.blogspot.com,http://kkeorganosiorestiadas.blogspot.com/2011/12/,84568,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4bd853446068ce0b.txt,,[],,,,[],
rq_0102_a62fbc17f5,hplt::8_1.jsonl.zst::bf4fbf9cb9c98a033e41805dbb4fe8ff,"[""precision_E014""]","[""candidate_error_E014""]","[""E014""]",keep,0.351937441643324,8,blog.kotsovolos.gr,https://blog.kotsovolos.gr/tag/jbl/,1475,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a62fbc17f5345ebe.txt,,[],,,,[],
rq_0103_aa16f781c6,hplt::8_1.jsonl.zst::c073a25d84c6f372caac50acee44f305,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007"", ""E008"", ""E015""]",trim_span,0.7203973064461706,8,www.hwbox.gr,https://www.hwbox.gr/forum/index.php?/tags/lyndonville/,42046,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/aa16f781c6bfa6f7.txt,,[],,,,[],
rq_0104_c08b075ec1,hplt::8_1.jsonl.zst::c1406f9133d8305aef6a660465bb19d3,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E011"", ""E012""]",quarantine,0.5567937500000001,8,thriskeftika.blogspot.gr,http://thriskeftika.blogspot.gr/2016/12/,17174,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c08b075ec1550a67.txt,,[],,,,[],
rq_0105_4b83ebd06c,hplt::8_1.jsonl.zst::c5e33938bc883d1c10371c3f1537bdbe,"[""precision_E008"", ""precision_E009""]","[""candidate_error_E008"", ""candidate_error_E009""]","[""E006"", ""E007"", ""E008"", ""E009""]",trim_span,0.6332403192822746,8,www.safer-internet.gr,https://www.safer-internet.gr/pos-na-katalavete-an-einai-apati-enas-diagonismos-sto-fb/,10106,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4b83ebd06c88742b.txt,,[],,,,[],
rq_0106_8d0bc6c902,hplt::8_1.jsonl.zst::c6c9da7bc8ec3ccdd142984550480abe,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007""]",trim_span,0.7207601600986935,8,offers.kilkistoday.gr,http://offers.kilkistoday.gr/pagkrati,25502,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8d0bc6c9020a75f0.txt,,[],,,,[],
rq_0107_c7e2ef5561,hplt::8_1.jsonl.zst::c8a093a25f0a5ac89e6e289353210fa6,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.09835115864527627,8,www.tvopen.gr,https://www.tvopen.gr/watch/17527/athlhtikodeltio142f012f2020,696,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c7e2ef5561f67c43.txt,,[],,,,[],
rq_0108_9fa6d7b303,hplt::8_1.jsonl.zst::c99cb47ac41ca6f55fcb3663c807bf20,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2621468926553672,8,nickpapag.sites.sch.gr,https://nickpapag.sites.sch.gr/2021/12/07/h5p-eclass/,885,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9fa6d7b30387e649.txt,,[],,,,[],
rq_0109_1f4fc6bdcd,hplt::8_1.jsonl.zst::cbd59263db58339e498587efed215d6c,"[""destructive_action_review"", ""precision_E006"", ""precision_E007"", ""precision_E009""]","[""candidate_action_trim_span"", ""candidate_error_E006"", ""candidate_error_E007"", ""candidate_error_E009""]","[""E006"", ""E007"", ""E009""]",trim_span,0.8250641038968239,8,deals247.gr,http://deals247.gr/health/-/popular,16033,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1f4fc6bdcd2334d7.txt,,[],,,,[],
rq_0110_6a16ecced0,hplt::8_1.jsonl.zst::d05983c775d380fbecc245f4a72cb66c,"[""destructive_action_review"", ""precision_E014""]","[""candidate_action_drop_doc"", ""candidate_error_E014""]","[""E005"", ""E014""]",drop_doc,1.0,8,alopsis.gr,http://alopsis.gr/modules.php?name=News&file=print&sid=1538,6909,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6a16ecced09cbdd2.txt,,[],,,,[],
rq_0111_3338ca3512,hplt::8_1.jsonl.zst::d1e6173287ba299a856ed65748163dc2,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007""]",trim_span,0.7209020830222488,8,couple.gr,http://couple.gr/chalandri/-/masaz,33485,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3338ca351263694e.txt,,[],,,,[],
rq_0112_c919e35fdf,hplt::8_1.jsonl.zst::d49d3161fc2d73771c24501b7ed2bed6,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E005"", ""E014""]",drop_doc,1.0,8,pateress.blogspot.com,http://pateress.blogspot.com/2010/02/o.html,10926,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c919e35fdf43717b.txt,,[],,,,[],
rq_0113_f328137c2c,hplt::8_1.jsonl.zst::d4c0c9440b18a74436688af585705c5e,"[""destructive_action_review"", ""precision_E006""]","[""candidate_action_trim_span"", ""candidate_error_E006""]","[""E006"", ""E007"", ""E015""]",trim_span,0.6301156348927189,8,www.thelab.gr,https://www.thelab.gr/tags/rocket%20lake/,14215,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f328137c2c04b8ef.txt,,[],,,,[],
rq_0114_5b1a9bffb7,hplt::8_1.jsonl.zst::d55b32c8f8fec1a76437c69e95d4cf05,"[""precision_E005""]","[""candidate_error_E005""]","[""E005""]",quarantine,0.5609756097560976,8,gerontesmas.com,http://gerontesmas.com/%CE%B5%CF%80%CE%AF%CF%83%CE%BA%CE%B5%CF%88%CE%B7-%CF%84%CF%81%CE%B9%CF%8E%CE%BD-%CE%BC%CE%B7%CF%84%CF%81%CE%BF%CF%80%CE%BF%CE%BB%CE%B9%CF%84%CF%8E%CE%BD-%CF%84%CE%BF%CF%85-%CF%80%CE%B1%CF%84%CF%81/,984,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5b1a9bffb77fb05c.txt,,[],,,,[],
rq_0115_4db12b36b4,hplt::8_1.jsonl.zst::d8de953f60ef9c3c5d56734c20f8c7aa,"[""destructive_action_review"", ""precision_E008""]","[""candidate_action_trim_span"", ""candidate_error_E008""]","[""E006"", ""E007"", ""E008"", ""E015""]",trim_span,0.6450595238095238,8,psycatgames.com,https://psycatgames.com/el/name-generator/draenei/,5491,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4db12b36b453d85b.txt,,[],,,,[],
rq_0116_4e798e371f,hplt::8_1.jsonl.zst::d91febfdfe4f0528f0e9214b06ed77d3,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007"", ""E009""]",trim_span,0.6029166666666668,8,www.webarticles.gr,http://www.webarticles.gr/tag/%cf%80%ce%bf%ce%b9%ce%bf%ce%b9-%ce%b5%ce%af%ce%bc%ce%b1%cf%83%cf%84%ce%b5,2220,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4e798e371f4b892d.txt,,[],,,,[],
rq_0117_867840e6fd,hplt::8_1.jsonl.zst::dbe51d5808a66ee3ad8f59375668f4eb,"[""precision_E015""]","[""candidate_error_E015""]","[""E006"", ""E007"", ""E008"", ""E015""]",quarantine,0.5916666666666667,8,autoexec.gr,https://autoexec.gr/index.php?/tags/%CE%BC%CE%B1%CF%8D%CF%81%CE%B7%20%CE%BF%CE%B8%CF%8C%CE%BD%CE%B7/,1347,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/867840e6fdacf9dc.txt,,[],,,,[],
rq_0118_f9d13181e4,hplt::8_1.jsonl.zst::e0535a3eaab9663dabdce25847af11f3,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.19553622361665718,8,athleticlarissa.gr,http://athleticlarissa.gr/viewarticle/140175/true/-pagwni-gia-to-telos-tis-pandimias-tha-milisoume-mono-otan,2159,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f9d13181e48c54a8.txt,,[],,,,[],
rq_0119_3e647b5b3f,hplt::8_1.jsonl.zst::e23d6fce0f57ff44154e61cf3a633908,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.18661504424778763,8,www.esteticamagazine.gr,http://www.esteticamagazine.gr/news-gr/item/28777-%CE%BF-%CE%B8%CE%BF%CE%B4%CF%89%CF%81%CE%AE%CF%82-%CF%86%CE%AD%CF%81%CF%81%CE%B7%CF%82-%CE%BE%CE%B5%CE%BA%CE%B9%CE%BD%CE%AC%CE%B5%CE%B9-%CF%84%CE%B9%CF%82-%CE%B5%CE%BC%CF%86%CE%B1%CE%BD%CE%AF%CF%83%CE%B5%CE%B9%CF%82-%CF%84%CE%BF%CF%85-%CE%B3%CE%B9%E2%80%99%CE%B1%CF%85%CF%84%CF%8C-%CF%84%CE%BF-%CE%BA%CE%B1%CE%BB%CE%BF%CE%BA%CE%B1%CE%AF%CF%81%CE%B9-%CF%83%CF%84%CE%BF-%CE%B1%CE%B3%CE%B1%CF%80%CE%B7%CE%BC%CE%AD%CE%BD%CE%BF-romeo-club-%CF%80%CE%B1%CF%81%CE%AD%CE%B1-%CE%BC%CE%B5-%CF%84%CE%B7%CE%BD-josephine-%CF%84%CE%B7%CE%BD-%CE%BA%CE%B1%CF%84%CE%B5%CF%81%CE%AF%CE%BD%CE%B1-%CE%BB%CE%B9%CF%8C%CE%BB%CE%B9%CE%BF%CF%85-%CE%BA%CE%B1%CE%B9-%CF%84%CE%BF%CE%BD-%CF%87%CF%81%CE%AE%CF%83%CF%84%CE%BF-%CE%B6%CF%8E%CF%84%CE%BF,1178,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3e647b5b3fb0919a.txt,,[],,,,[],
rq_0120_ef13cf25c5,hplt::8_1.jsonl.zst::e4c0c9e0a3acc2c99701928423714559,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.24416666666666667,8,weeb.gr,https://weeb.gr/ta-5-kalytera-ergaleia-gia-th-diaxeirhsh-twn-social-media/,4071,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ef13cf25c5e065ce.txt,,[],,,,[],
rq_0121_e904cf2593,hplt::8_1.jsonl.zst::e6066a6e6ee154d618d3313043db601f,"[""precision_E014""]","[""candidate_error_E014""]","[""E014""]",quarantine,0.4690471434278866,8,www.pillowfights.gr,https://www.pillowfights.gr/crazy-is-the-new-normal/an-itan-aplos-ena-enthoysiasmos-giati-dyskoleyesai-na-pas-parakato/,3142,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e904cf2593a4106b.txt,,[],,,,[],
rq_0122_87ab6f8aed,hplt::8_1.jsonl.zst::e8f09e759f2b676d2ee0e6c1b8e07674,"[""precision_E009""]","[""candidate_error_E009""]","[""E009""]",keep,0.42277777777777775,8,www.iskiosiskiou.com,http://www.iskiosiskiou.com/2014/01/6_20.html,3029,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/87ab6f8aed1819e8.txt,,[],,,,[],
rq_0123_1a5dc2a6b2,hplt::8_1.jsonl.zst::eb1976e135b330a29c775aa7e55e561d,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.28627551456144845,8,mpetskas.com,https://mpetskas.com/?p=201184,11709,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1a5dc2a6b2e5893d.txt,,[],,,,[],
rq_0124_60c053938a,hplt::8_1.jsonl.zst::ed9d4eb7c2410d1fbb82069581038df5,"[""precision_E009""]","[""candidate_error_E009""]","[""E006"", ""E007"", ""E009""]",trim_span,0.61875,8,bluearena.gr,http://bluearena.gr/blog/2009/02/23/%CF%83%CF%84%CE%B1-%CF%80%CF%81%CF%8C%CE%B8%CF%85%CF%81%CE%B1-%CE%B4%CE%B9%CE%AC%CE%BB%CF%85%CF%83%CE%B7%CF%82/,869,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/60c053938a47d678.txt,,[],,,,[],
rq_0125_023a89aa0b,hplt::8_1.jsonl.zst::ef237e8b71d91cdcd0608ac684a3934a,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2738475581926061,8,www.dikastiko.gr,https://www.dikastiko.gr/tag/%CF%83%CE%BF%CF%85%CE%B2%CE%BB%CE%AC%CE%BA%CE%B9%CE%B1/,2191,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/023a89aa0bf3805e.txt,,[],,,,[],
rq_0126_00266830cb,hplt::8_1.jsonl.zst::ef8c067c3437daa5f8d7b96f0bd84fa8,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.31,8,souflievros.blogspot.com,http://souflievros.blogspot.com/2010/03/blog-post_835.html,3173,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/00266830cb20f25b.txt,,[],,,,[],
rq_0127_829bffb7b7,hplt::8_1.jsonl.zst::f1f0985de4bc8a0b04b917c9ee996859,"[""precision_E009""]","[""candidate_error_E009""]","[""E006"", ""E008"", ""E009""]",keep,0.3695111523111254,8,grtechpc.org,https://grtechpc.org/3-%CF%84%CE%BF-%CE%BA%CE%B1%CE%BB%CF%8D%CF%84%CE%B5%CF%81%CE%BF-%CE%BB%CE%BF%CE%B3%CE%B9%CF%83%CE%BC%CE%B9%CE%BA%CF%8C-%CE%B5%CF%80%CE%B9%CF%83%CE%BA%CE%B5%CF%85%CE%AE%CF%82-android-%CE%BA%CE%B1%CE%B9/,11471,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/829bffb7b751898e.txt,,[],,,,[],
rq_0128_156fc51190,hplt::8_1.jsonl.zst::f4ca957f399474d554808a868d7037d7,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.14242424242424243,8,www.mypreveza.gr,https://www.mypreveza.gr/2022/10/%CE%B7-%CE%B5%CF%80%CE%B1%CE%BD%CE%B5%CE%BC%CF%86%CE%AC%CE%BD%CE%B9%CF%83%CE%B7-%CF%84%CE%BF%CF%85-%CF%83%CF%80%CF%8D%CF%81%CE%BF%CF%85-%CE%BA%CF%85%CF%81%CE%B9%CE%AC%CE%BA%CE%B7-%CE%BA%CE%B1%CE%B9.html,2640,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/156fc5119012ebb6.txt,,[],,,,[],
rq_0129_f79850be5d,hplt::8_1.jsonl.zst::f583843e9ddcd4d6f855ea9d6412203c,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.23598847423212382,8,www.apollonistis.com,http://www.apollonistis.com/forum/viewtopic.php?f=28&t=12630,27702,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f79850be5da885dd.txt,,[],,,,[],
rq_0130_649cbf4b9c,hplt::8_1.jsonl.zst::fad2fbd24a3bfec109a48bf664158ed6,"[""precision_E015""]","[""candidate_error_E015""]","[""E015""]",quarantine,1.0,8,www.europeana.eu,http://www.europeana.eu/portal/record/2026005/_2002_093MM_0849.html?start=17&query=DATA_PROVIDER%3A%22MMCA%22&startPage=1&qf=PROVIDER%3A%22Digitising+Contemporary+Art%22&rows=24,714,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/649cbf4b9cb66c6d.txt,,[],,,,[],
rq_0131_e3a389c0c9,hplt::8_1.jsonl.zst::fb4a092e5c8946fbf45032121feca08a,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.29692470837751855,8,www.anemosnaftilos.gr,http://www.anemosnaftilos.gr/2007/06/blog-post_19.html,2829,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e3a389c0c92baacd.txt,,[],,,,[],
rq_0132_13ac50af5b,hplt::8_1.jsonl.zst::fc2b80c0c8737e062493e7968e9229b1,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.22339467250032172,8,allenaki.wordpress.com,https://allenaki.wordpress.com/2011/12/21/%ce%b1%cf%80%ce%bf%cf%80%ce%b1%ce%b3%ce%ba%ce%bf%cf%83%ce%bc%ce%b9%ce%bf%cf%80%ce%bf%ce%af%ce%b7%cf%83%ce%b7/,7771,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/13ac50af5b667bde.txt,,[],,,,[],
rq_0133_6434a03a58,hplt::8_2.jsonl.zst::020488ed5cdfccc76d9e00d35aa861f4,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.08955223880597014,8,www.seminaria.gr,https://www.seminaria.gr/seminars/item/2465-diaxeirisi-prosopikis-energeias-kai-xronou,2948,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6434a03a58b09db7.txt,,[],,,,[],
rq_0134_a2631f4402,hplt::8_2.jsonl.zst::02ae58433b9091bb2ba97183d0758ab2,"[""precision_E007""]","[""candidate_error_E007""]","[""E006"", ""E007"", ""E015""]",quarantine,0.7477787418655097,8,justgamer.gr,https://justgamer.gr/tag/tetris-effect/,534,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a2631f440279a873.txt,,[],,,,[],
